NAME,ISIN,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
UPONOR DEAD - DELIST.30/04/24,FI0009002158,,,,45.56,61.56,63.89,46.81,41.47,29.73,53.46,42.59,37.91,32.35,29.69,31.4,17.18,15.53,12.2,22.86,35.08,37.68,46.85,62.25,51.48,
OUTOKUMPU 'A',FI0009002422,,,,50.89,60.67,56.85,85.87,79.88,87.56,55.66,75.48,48.67,53.53,58.57,46.58,38.1,45.69,42.57,50.23,54.75,90.55,93.77,92.85,88.72,88.56
WARTSILA,FI0009003727,,,,63.72,49.28,36.85,65.44,43.87,16.76,26.6,34,41.77,37.71,34.52,33.34,40.51,56.26,56.11,62.2,73.25,71.66,79.15,70.65,53.88,59.28
NOKIAN RENKAAT,FI0009005318,,,,23.61,30.72,22.78,31.25,56.67,27.6,24.34,15.17,24.27,16.09,13.55,17.47,30.41,30.46,36.88,24.65,20.92,48.46,53.08,47.97,62.55,67.55
KONECRANES,FI0009005870,,,,31.33,18.44,38.7,55.42,22.53,48.13,42.44,46.8,67.98,62.65,84.16,79.2,69.04,62.51,57.9,59.09,76.08,78.46,73.03,76.91,79.31,89.15
STORA ENSO R,FI0009005961,,,,,,,44.26,79.38,79.92,67.11,72.76,64.62,48.29,75,57.71,78.29,56.87,64.31,81.76,73.58,71.66,77.54,74.88,64.05,65.82
UPM-KYMMENE,FI0009005987,,,,79.5,74.39,76.85,74.86,84.52,82.59,76.82,77.85,80.18,78.29,80,78.17,88.66,82.25,82.67,84.76,81.08,83.67,84.24,84.88,85.63,85.1
FORTUM,FI0009007132,,,,,,,36.05,50.63,46.55,28.79,23.8,64.15,68.29,73.57,81.16,90.39,88.92,74.06,69.98,80.58,84.16,91.12,83.91,77.97,76.58
SANOMA,FI0009007694,,,,,,14.63,30,32,46,55.26,37.93,39.66,33.45,51.62,54.21,29.34,39.7,30.72,28.83,41.92,46.09,68.7,75.85,75.47,74.08
ELISA,FI0009007884,,,,29.56,63.78,69.81,58.47,64.13,55.87,36.54,54.75,46.6,36.62,41.66,34.51,47.9,44.87,47.47,55.41,50.92,57.44,70.16,70.08,74.36,66.62
NESTE,FI0009013296,,,,,,,53.19,41.27,69.2,44.26,26.27,65.78,76.82,61.25,69.96,64.81,53.67,89.18,67.31,85.75,81.52,79.15,87.16,85.3,77.09
KONE B,FI0009013403,,,,12.67,10,4.63,9.03,11.07,14.53,13.83,16.07,9.47,10.87,13.87,11.8,18.63,16.1,13.8,12.2,20.25,17.35,32.48,41.39,24.88,37.34
YIT,FI0009800643,,,,37.11,12.22,20.93,43.19,16.93,25.47,18.08,53.46,49.81,52.64,50.77,35.86,27.94,28.42,26.62,26.39,31.08,29.7,43.4,49.21,54.16,47.89
NORDEA BANK,FI4000297767,,,,,,,30.29,51.82,64.27,86.6,73.75,81.77,89.96,82.38,85.53,80.76,78.15,57.9,50.2,80.42,60.27,75.69,84.75,84.7,89.57
NELES DEAD - DELIST.01/04/22,FI4000440664,,,,71.83,48,53.52,85.82,52.06,59.26,76.17,87.72,89.86,83.29,85.47,79.78,74.34,68.92,75.34,81.76,81.25,62.28,71.35,68.12,,
ICADE REIT,FR0000035081,,,,,,,,7.22,19.91,21.85,7.77,8.16,9.74,21.11,9.14,10.98,10.55,40.31,60.94,72.89,47.22,45.23,33.68,43.64,43.65
SECHE ENVIRONNEMENT,FR0000039109,,,,,,20.94,19.48,17.26,12.7,17.29,16.87,23.25,22.75,14.23,14.44,14.21,15.7,13.09,13.02,17.14,13.75,23.53,23.33,17.48,32.4
NEXANS,FR0000044448,,,,,,46.83,24.72,26.62,27.1,18.28,16.57,20.83,44.25,43.84,43.62,63.61,83.26,43.81,85.51,86.71,70.75,77.04,92.91,97.4,
CREDIT AGRICOLE,FR0000045072,,,,12.41,14.43,25.3,47.93,69.87,65.86,56.86,80.31,67.38,70.94,68.35,59.32,48.95,51.1,51.37,66.44,45.48,59.45,59.47,53.14,52.2,48.29
MAUREL ET PROM,FR0000051070,,,,,,,,,,27.64,29.03,25.7,21.61,14.87,22.11,37.93,22.44,22.51,28.5,50.09,42.57,69.45,50.34,59.54,
ATOS,FR0000051732,,,,,,,79.61,55.43,62.47,38.9,67.35,61.22,50.8,43.41,52.37,60.04,65.19,59.97,62.77,64.5,50.54,63.64,58.46,56.44,57.85
HERMES INTL.,FR0000052292,,,,,,,23.85,42.18,45.06,27.77,69.19,55.83,77.9,65.2,59.39,40.53,58.66,56.6,64.83,66.66,55.8,62.73,54.58,37.55,37.08
M6-METROPOLE TV,FR0000053225,,,,,,43.86,46.02,39.1,40.89,52.52,54.64,29.82,34.6,28.64,23.98,30.56,33.44,27.18,25.68,31.3,67.58,62.41,61.06,50.96,48.04
UBISOFT ENTERTAINMENT CAT A,FR0000054470,,,,,,,,,8.82,8.98,9.63,7.26,4.51,6.85,8.21,46.98,41.62,31.44,44.34,47.09,43.97,56.9,59.17,55.46,57.12
TF1 (TV.FSE.1),FR0000054900,,,,57.94,24.61,48.31,36.06,35.66,42.28,37.39,26.26,40.15,24.66,31.36,34.8,55.26,52.82,66.53,59.09,68.22,51.61,56.48,58.97,54.51,62.06
COVIVIO,FR0000064578,,,,,,26.51,23.68,12.78,44.52,27.84,52.26,47.13,65.59,70.43,76.45,58.7,62.85,44.16,37.59,42.89,73.87,79.58,86,82.53,79.13
SAFRAN,FR0000073272,,,,17.09,48.3,59.63,56.41,61.84,26.86,36.7,61.03,26.88,27.85,19.39,14.66,14.21,29.11,26.29,30.49,36.41,40.48,57.32,45.98,57.54,60.87
JCDECAUX,FR0000077919,,,,,,66.19,40.65,43.72,56.51,65.29,53.2,53.19,51.8,65.05,62.26,64.18,31.58,45.05,55.98,60.1,71.2,63.68,71.86,81.96,76.46
L AIR LQE.SC.ANYME. POUR L ETUDE ET L EPXTN.,FR0000120073,,,,,,,75.63,83.15,89.6,90.36,84,87.95,82.41,84.77,83.55,82.84,81.55,79.48,84.69,88.47,94.4,94.4,92.94,96.53,94
CARREFOUR,FR0000120172,,,,35.77,24.61,44.28,49.43,62.41,48.58,67.08,64.36,44.59,56.1,56.74,55.66,24.04,24.78,39.28,47.74,60.26,61.32,48.97,51.15,64.78,56.4
CNP ASSURANCES DEAD - DELIST.20/06/22,FR0000120222,,,,,,,66.73,45.37,44.41,37.06,26.99,35.2,48.9,67.13,53.23,35.68,51.24,43.06,55.4,54.18,45.61,56.55,57.27,,
TOTALENERGIES,FR0000120271,,,,76.34,58.69,51.15,80.19,71.21,48.5,49.28,42.04,25.16,68.43,67.85,58.32,63.05,56.39,72.13,79.75,76,78.77,84.52,66.55,58.11,72.44
L'OREAL,FR0000120321,,,,27.54,20.49,40.53,53.16,55.01,45.34,61.7,71.85,66.88,54.59,60.04,55.38,66.63,76.39,71.31,60.67,68.18,64.66,64.17,73.99,81.76,81.34
ACCOR,FR0000120404,,,,73.55,60.25,47.77,37.46,36.14,47.39,39.26,23.17,45.2,62.8,52.65,71.97,52.74,42.99,45.05,66.31,69.36,71.85,68.82,72.7,68.76,72.75
BOUYGUES,FR0000120503,,,,65.99,53.1,43.91,33.71,35.63,48.88,38.04,29.22,26.62,35.74,29.14,24.7,35.05,21.41,23.81,26.97,37.28,34.68,62.15,45.05,59.44,63.75
QUADIENT,FR0000120560,,,,30.43,63.05,66.56,28.1,52.52,39.65,27.16,52.76,46.35,36.9,45.41,60.75,46.98,62.44,75.84,67.45,79.03,85.57,81.84,84.22,86.1,86.92
SANOFI,FR0000120578,,,,40.1,36.97,62.27,33.24,69.89,82.85,78.3,67.06,65.59,75.53,77.03,81.33,78.42,71.58,81.13,75.98,90.95,87.66,88.61,87.46,80.04,76.77
AXA,FR0000120628,,,,71.13,67.16,70.15,74.67,61.75,81.82,81.46,75.51,78.06,84.27,81.25,83.12,87.19,79.83,63.81,91.07,93.52,92.07,91.7,90.91,90.98,93.32
DANONE,FR0000120644,,,,,,,70.42,62.2,48.29,52.77,67.21,67.12,71.64,65.13,69.71,67.19,75.5,72.61,74.46,81.26,76.98,71.21,72.37,80.87,84.29
PERNOD-RICARD,FR0000120693,,,,31.7,45.78,54.54,55.09,26,35.22,33,34.84,59.64,59.96,31.43,34.52,55.82,31.17,47.87,38.64,63.15,46.68,66.53,64.36,59.75,55.07
IMERYS,FR0000120859,,,,,,,53.14,57.37,51.94,52.59,39.94,36.49,26.39,36.67,21.4,16.39,29.59,19.62,18.82,41.49,33.79,45.09,50.71,56.34,61.56
BIC,FR0000120966,,,,,,,62.23,48.56,71.77,72.23,72.21,72.46,68.16,64.41,58.67,51.54,62.78,39.28,30.37,33.24,60.64,70.52,50.1,68.39,78.82
LVMH,FR0000121014,,,,19.29,19.79,16.05,26.63,31.24,11.3,33.44,14.62,13.12,16.02,17.03,18.24,27.4,16.32,19,12.21,24.27,28.34,33.01,53.03,55.57,55.41
EURAZEO,FR0000121121,,,,,,8.41,36.84,35.94,50.63,48.14,65.99,60.29,49.71,51,58.39,47.47,40.03,31.72,60.77,65.11,58.93,65.19,42.31,45.44,35.19
WENDEL,FR0000121204,,,,,,18.25,26.1,32.95,60.98,42.99,42.08,71.68,62.34,60.47,60.39,69.86,53.02,67.94,68,72.57,79.31,84.01,77.04,63.79,63.8
SODEXO,FR0000121220,,,,64.18,68.9,70.62,61.24,76.72,84.99,64.84,53.87,76.73,59.76,62.11,71.65,37.72,38.45,55.02,59.99,64.63,55.98,66.36,61.54,59.43,49.95
THALES,FR0000121329,,,,8.01,13.44,15.39,4.29,12.35,21.35,32.74,26.97,17.99,10,8.71,13.08,25.51,14.4,17.01,18.39,27.9,32.83,36.61,30.51,27.21,25.42
KERING,FR0000121485,,,,47.41,24.45,28.25,40.7,44.44,51.04,45.37,37.81,47.19,23.79,57.38,54.87,51.19,31.65,49.66,58.7,54.56,47.62,52.66,49.56,39.87,56.25
ESSILORLUXOTTICA,FR0000121667,,,,64.61,72.86,69.82,45.79,34.46,43.68,37.34,28.97,32.98,41.76,63.19,59.1,63.75,72.58,85.12,74.5,67.68,57.83,61.94,69.75,53.14,53.76
KLEPIERRE REIT,FR0000121964,,,,50,38.09,58.15,42.64,28.42,31.51,39.35,43.56,29.57,21.09,32.15,23.19,36.25,50.82,72.06,62.68,67.64,75.75,69.29,75.95,75.06,74.17
SCHNEIDER ELECTRIC,FR0000121972,,,,66.92,50.96,62.63,62.17,65.12,69.7,73.28,65.67,56.27,66.42,82.69,80.47,69.51,47.59,51.58,51.7,67.33,56.25,60.92,70.13,73.98,82.67
VEOLIA ENVIRON,FR0000124141,,,,52.44,59.82,80.76,56.43,35.05,54.65,58.83,71.1,62.22,67.98,46.27,46.06,31.82,28.97,27.49,32.17,49.93,53.83,56.27,48.66,59.36,60.69
SAINT GOBAIN,FR0000125007,,,,66.6,64.18,65.24,58.6,66.43,57.03,56.99,59.73,40,49.09,43.33,48.42,64.18,70.89,63.88,69.01,78.97,79.16,76.65,79.85,84.96,85.14
CAPGEMINI,FR0000125338,,,,59.22,30.28,55.49,28.99,60.1,72.61,58.02,58,67.92,44.22,53.73,27.28,42.04,26.91,27.32,29.9,35.57,50.79,42.16,50.37,43.24,42.22
VINCI,FR0000125486,,,,14,27.86,24.23,48.33,41.5,50.64,44.13,44.43,79.43,75.96,71.94,79.61,78.98,74.47,83.13,81.48,82.28,84.37,81.61,80.88,84.6,88.99
VIVENDI,FR0000127771,,,,50.87,74.06,52.99,70.13,76.82,92.27,92.39,93.65,95.41,92.09,88.85,86.56,79.4,75.22,82.16,74.97,70.19,75.79,78.32,72.08,78.88,69.2
LAGARDERE GROUPE,FR0000130213,,,,,,40.26,34.33,26.84,40.76,28.3,32.29,29.78,53.09,72.87,72.01,78.91,81.68,78.11,76.54,82.58,77.81,72.18,65.95,55.3,61.38
REMY COINTREAU,FR0000130395,,,,,,,,,,,,,10.59,17.24,9.28,9.61,15.43,29.73,25.31,24.66,29.37,24.95,37.46,35.25,33.91
CHRISTIAN DIOR,FR0000130403,,,,,,8.72,4.31,7.37,13.34,14.15,31.83,25.63,31.33,36.09,44.01,46,21.48,39.48,27.88,47.26,32.9,17.1,22.49,23.32,35.64
EIFFAGE,FR0000130452,,,,,,31.06,20.68,40.07,28.21,61.77,49.72,55.96,36.25,37.96,37.67,34.42,30.62,31.72,39.15,64.22,41.93,71.92,66.53,55.07,54.58
PUBLICIS GROUPE,FR0000130577,,,,46.31,62.09,66.5,74.1,48.22,58.28,55.95,50.04,59.07,45.58,53.44,56.31,71.12,79.55,85.88,79.5,91.64,84.45,87.55,87.15,86.88,83.82
SOCIETE GENERALE,FR0000130809,,,,73.21,58.39,65.58,58.04,72.22,71.5,75.19,81.14,78.64,82.77,83.33,87.06,81.37,73.16,86.84,82.28,82.54,81.83,82.84,80.59,88.24,87.31
BNP PARIBAS,FR0000131104,,,,33.4,47.34,43.78,66.41,88.73,80.18,85.72,88.1,86.31,77.32,84.98,83.69,77.47,83.95,85.12,92.87,91.56,94.18,93.49,93.29,90.01,93.47
ERAMET,FR0000131757,,,,,,,,,42.94,55.33,24.75,36.87,30.1,26.34,47.78,31.54,59.14,28.9,22.67,43.91,36.77,37.88,42.31,43.67,54.42
RENAULT,FR0000131906,,,,69.05,37.5,33,81.84,76.5,70.8,74.66,46.76,66.16,75.24,65.2,56.31,68.25,81.13,72.89,66.91,61.01,62.18,69.69,80.73,67.28,60
ORANGE,FR0000133308,,,,39.79,52.44,72.47,81.13,69.25,69.86,56.55,49.68,42.37,71.23,58.82,54.52,30,33.99,29.66,35.12,40.36,42.25,45.02,42.02,45.42,44.26
GECINA,FR0010040865,,,,30.14,57.64,67.09,24.08,45.03,34.81,33.04,67.13,80.36,66.58,76.67,70.29,69.65,75.5,72.34,49.73,76.81,75.77,82.38,78.67,80.89,84.58
ALSTOM,FR0010220475,,,,80.07,74.68,78.15,69.36,48.15,67.13,80.5,67.11,72.55,75.17,67.56,83.55,75.68,78.32,70.41,69.13,92.24,81.27,76.03,66.85,79.86,81.53
EUTELSAT COMMUNICATIONS,FR0010221234,,,,,,,,,31.65,39.42,19.08,62.77,59.54,73.66,80.04,64.04,83.2,87.32,78.47,73.41,85,92.88,91.52,73.14,92.19
EDF DEAD - DELIST.08/06/23,FR0010242511,,,,,,,65,71.28,58.1,38.81,64.28,53.48,51.44,49.78,36.52,26.63,25.6,43.2,40.98,55.26,33.12,45.13,41.1,38.09,
LEGRAND,FR0010307819,,,,,,,,15.92,23.33,40.69,24.7,49.71,33.19,56.95,65.7,67.61,83.61,84.91,90.52,91.45,86.08,88.32,93.52,91.86,90.38
ARKEMA,FR0010313833,,,,,,,,,52.59,46.85,52.54,48.05,34.45,37.74,44.19,61.44,81.62,60.38,66.11,64.11,47.41,44.37,34.4,40.85,38.19
ADP,FR0010340141,,,,,,23.61,20.72,33.01,24.03,30.9,34.55,42.65,58.11,36.38,51.22,40.04,55.15,44.57,37,48.77,41.67,44.67,37.72,29.62,29.64
SCOR SE,FR0010411983,,,,39.92,78.88,70.87,70.98,46.34,34.36,50.72,75.74,69.57,84.75,76.74,73.8,80.04,71.1,68.42,79.08,87.18,93.77,92.53,86.85,93.27,88.98
GETLINK,FR0010533075,,,,,,,,,43.66,58.87,46.05,62.5,63.83,57.81,70.43,76.53,78.66,69.59,66.14,78.27,80.64,80.53,82.21,81.42,74.17
VALEO,FR0013176526,,,,,,,,,,68.2,36.28,43.41,76.48,74.66,69.07,80.46,76.67,80.24,75.86,85.76,80.08,83.35,74.57,68.76,68.4
BIOMERIEUX,FR0013280286,,,,,,,,,13.08,11.39,20.85,22.19,31.06,26.63,35.38,11.75,7.18,4.5,10.92,25.04,42.11,38.04,45.78,43.48,47.22
UNIBAIL RODAMCO WE STAPLED UNITS,FR0013326246,,,,,,,66.82,40.19,79.11,83.59,93.09,91.37,97.73,94.73,95.23,90.21,87.59,79.62,90.39,90.11,90.4,81.9,86.04,87.49,80.7
VANTIVA,FR0013505062,,,,53.54,64.61,75.28,63.1,73.61,81.78,74.32,74.63,64.55,76.44,51.72,36.88,46.14,49.86,59.21,48.86,49.45,54.87,73.79,82.14,76.94,51.12
VALLOUREC,FR0013506730,,,,,,41.11,33.46,27.81,64.01,66.22,49.38,79.07,84.27,87.78,82.54,87.05,85.95,80.86,74.4,76.84,69.12,85.99,81.3,66.8,74.9
EUROFINS SCIEN.,FR0014000MR3,,,,,,,,,,,,,,,,30,29.23,30.21,40.76,48.45,70.73,71.08,86.05,83.17,83.23
DASSAULT SYSTEMES,FR0014003TT8,,,,63.19,54.11,64.71,58.92,56.62,67.8,45.11,47.15,17.34,38.84,27.99,24.55,23.47,31.03,26.77,30.84,29.65,29.9,35.16,42.68,35.63,30.77
MICHELIN,FR001400AJ45,,,,23.19,39.8,67.71,46.71,60.8,86.03,68.67,73.57,81.76,74.42,74.73,72.94,84.67,81.2,85.88,83.51,82.54,82.08,79.4,86.99,88.12,
SPEEDY HIRE,GB0000163088,,,,,,66.33,71.46,33.62,16.17,22.54,39.42,71.5,55.16,80.27,79.12,81.21,44.16,24.04,68.81,71.34,68.72,60.67,50.81,53.42,74.1
ANGLO-EASTERN PLTNS.,GB0000365774,,,,,,,,,,,,,,,,,,,,,,21.31,14.96,19.28,13.88
ANTOFAGASTA,GB0000456144,,,,,,49.03,25.65,39.51,58.32,58.43,76.5,54.2,39.41,24.32,64.22,68.41,85.82,64.91,64.73,39.37,59.44,70.88,77.53,67.29,59.23
ASHTEAD GROUP,GB0000536739,,,,,,31.52,36.24,40.35,26.74,22.44,39.51,26.11,27.34,29.81,33.95,36.54,52.4,48.53,27.92,31.71,41.58,40.36,46.11,54.18,65.3
BRAEMAR,GB0000600931,,,,,,,,,,,,,,,,,,,,,,,49.26,21.67,45.81
BARRATT REDROW,GB0000811801,,,,15.66,13.83,26.79,30.19,13.55,62.13,71.63,76.51,54.24,55.52,31.16,23.77,39.68,34.55,58.28,80.65,80.99,70.35,78.07,81.53,66.93,59.41
BELLWAY,GB0000904986,,,,18.73,19.33,19.4,59.06,28.42,55.12,58.45,28.78,34.68,42.94,35.45,59.03,54.75,70.37,78.91,63.2,61.92,52.11,57.46,70.15,69.35,61.41
BALFOUR BEATTY,GB0000961622,,,,56.73,48.97,36.26,76.11,49.19,80.28,52.02,73.11,51.89,60.2,64.06,61.91,60.68,55.47,86.38,70.22,71.11,66.57,73.18,60.88,64.95,65.26
TED BAKER DEAD - DELIST.24/10/22,GB0001048619,,,,,,,,,,,,,,,,,25.61,30.78,39.81,54.61,44.19,33.38,37.93,,
BOOT (HENRY),GB0001110096,,,,,,,,,,,,,,,,,,,,,46.66,61.79,47.15,50.03,41.21
BRITISH LAND,GB0001367019,,,,21.37,20.17,15.09,13.13,41.83,28.55,35.66,32.62,29.32,36.28,23.82,23.81,25,46.68,59.12,44.42,28.55,33.14,71.86,88,51.45,68.5
TULLOW OIL,GB0001500809,,,,,,,,,,46.81,60.44,65.64,70.02,80.61,48.34,40.2,39.44,25.97,19.98,43.26,75.66,90.81,81.59,79.57,88.78
XAAR,GB0001570810,,,,,,,,,,,,,,,,,,,,,,58.17,60.05,54.57,84.11
WETHERSPOON (JD),GB0001638955,,,,,,77.76,39.4,28.69,43.58,15.18,17.6,23.23,11.1,23.18,12.09,30.91,34.78,38.57,28.16,33.87,46,36.91,62.77,46.74,49.86
CAMELLIA,GB0001667087,,,,,,,,,,,,,,,,,,,,,50.07,55.7,67.87,65.01,35.08
BREWIN DOLPHIN DEAD - DELIST.28/09/22,GB0001765816,,,,,,,,,,,19.73,8.58,17.47,25.9,23.03,22.02,38.33,21.68,18.29,26.29,43.78,43.65,57.38,,
CASTINGS,GB0001795680,,,,,,,,,,,,,,,,,,,,,,43.25,40.01,34.31,43.82
DIPLOMA,GB0001826634,,,,,,,,,,,,,37.02,27.28,55.32,37.05,48.45,38.37,59.79,48.12,71.8,72.65,73.98,68.62,42.5
VISTRY GROUP,GB0001859296,,,,43.33,58.28,57.29,69.21,37.06,54.35,63.65,71.08,37.82,54.38,59.29,53.47,76.76,73.47,74.64,73.62,75.81,63.33,69.92,73.91,64.29,66.11
TCLARKE DEAD - DELIST.26/06/24,GB0002015021,,,,,,,,,,,,,,,,,,,,,,41.19,51.43,63.14,
CLARKSON,GB0002018363,,,,,,,,,,,,,,,,,34.31,27.73,33.98,66.64,73.07,79.78,74.47,59.3,59.31
GENUS,GB0002074580,,,,,,,,,,,3.81,2.99,17.53,11.13,13.26,22.92,35.2,55.48,52.43,63.48,50.34,37.65,75.94,56.01,53.63
RATHBONES GROUP,GB0002148343,,,,,,22.71,22.44,53.6,41.56,55.4,47.28,46.2,63.59,52.95,50.03,71.88,77.01,84.26,84.34,79.96,87.55,89.51,87.23,92.42,87.27
CRANSWICK,GB0002318888,,,,,,,,,,,21.83,17.41,20.22,28.04,22.64,30.88,37.04,42.97,50.21,61,65.09,83.13,65.65,74.55,80.05
REA HOLDINGS,GB0002349065,,,,,,,,,,,,,,,,,,,,,,89.57,87.85,84.34,85.39
DIAGEO,GB0002374006,,,,,,,92.51,88.24,79.57,70.97,92.33,97.09,70.41,89.82,81.12,95.46,84.85,73.33,86.64,93.98,83.01,79.28,61.51,37.05,48.14
ELEMENTIS,GB0002418548,,,,,,,,,,,,,59.08,46.71,51.49,47.85,60.24,45.38,77.86,87.64,92.82,90.28,96.24,96.47,88.98
BAE SYSTEMS,GB0002634946,,,,63.97,63.3,65.39,30.88,20.44,68.87,62.91,56.2,52.83,74.03,72.08,72.09,60,78.75,58.82,80.41,85.55,94.65,82.22,75.39,68.19,51.49
DERWENT LONDON,GB0002652740,,,,,,67.65,54.64,56.36,45.17,64.95,60.08,41.92,46.61,43.58,33.95,38.05,47.02,45.5,40.45,32.61,40.51,45.94,51.2,57.2,68.04
DEVRO DEAD - DELIST.14/04/23,GB0002670437,,,,,,,,,,,,,14.87,20.86,33.06,15.33,35.75,32.35,32.97,35.7,41.96,34.3,31.58,,
BIG YELLOW GROUP,GB0002869419,,,,,,26.15,17.95,39.03,39.64,56.37,79.17,29.98,44.84,57.15,66.28,58.38,64.23,69.76,65.54,76.78,71.88,75.36,82.93,88.93,87.42
BRITISH AMERICAN TOBACCO,GB0002875804,,,,26.46,55.49,86.52,88.49,83.01,73.86,80.8,65.26,82.26,79.7,74.12,52.44,76.74,78.08,79.64,79.64,91.86,84.03,85.02,95.67,85.67,90.65
TOWN CENTRE SECURITIES,GB0003062816,,,,,,,,,,,,,,,,,,,,,,,,15.49,18.77
RS GROUP,GB0003096442,,,,,,,41.27,6.81,34.59,50.44,66.05,35.07,29.85,37.27,57.11,32.6,78.33,51.69,66.43,60.18,52,50.11,57.18,80.65,71.42
SPECTRIS,GB0003308607,,,,,,21.01,36.37,21.46,39.37,21.08,23.34,49.36,50.44,50.37,60.52,85.42,90.02,83.96,87.98,76.96,81.29,79.55,61.24,90.22,
FISHER(JAMES)& SONS,GB0003395000,,,,,,,,,,,,,,,,,65.85,62.33,73.86,53.86,41.51,46.55,38.5,43.06,63.41
FIRST GROUP,GB0003452173,,,,,,,79.28,41.57,87.24,85.58,81.8,64.76,67.9,46.58,60.43,31.52,36.62,40.4,34.5,49.93,47.6,65.98,59.25,71.5,57.02
GAMES WORKSHOP,GB0003718474,,,,,,,,,,,,,,,,,,,,24.26,58.84,58.03,56.53,54.5,
GO-AHEAD GROUP DEAD - DELIST.11/10/22,GB0003753778,,,,,,67.09,29.01,23.78,37.88,25.74,19.75,63.15,51.85,15.34,35.65,52.99,37.7,54.31,61.59,60.81,61.72,,,,
HALMA,GB0004052071,,,,,,16.99,18.78,27.3,41.11,25,32.78,47.62,38.81,75.87,65.16,40.48,47.24,73.32,64.41,60.01,64.78,83.66,84.33,83.84,70.28
STANDARD CHARTERED,GB0004082847,,,,,,40.89,56.4,42.19,50.7,22.29,34.5,46.6,68.63,66.71,71.54,53.19,63.77,48.53,71.71,77.06,78.05,83.82,81.39,95.62,95.02
HAYS,GB0004161021,,,,,,,68.71,33.62,61.21,58.75,58.79,68.93,76.96,77.87,69.02,79.17,79.15,69.19,74.66,74.44,75.81,69.63,73.76,69.63,86.76
HEADLAM GROUP,GB0004170089,,,,,,20.56,49.12,42.3,29.83,14.15,20.62,21.66,15.31,21.71,18.74,33.24,34.03,29.06,33.4,51.47,65.11,61.78,49.13,53.55,46.2
HILL AND SMITH,GB0004270301,,,,,,,,,,,,,,,,,46.24,54.29,55.49,52.3,71.8,63.14,59.23,42.77,51.63
HUNTING,GB0004478896,,,,,,64.43,68.84,70.29,29.5,27.76,53.25,55,57.19,56.06,30.17,52.09,53.94,35.21,17.18,42.74,63.9,48.58,66.42,56.48,
IMPERIAL BRANDS,GB0004544929,,,,,,,66.01,67.16,58.26,71.41,58.17,70.54,87.44,84.19,85.83,76.95,65.13,60.23,59.67,66.06,76.52,74.22,67.25,89.67,90.48
MITIE GROUP,GB0004657408,,,,,,40.19,42.72,29.5,36.4,54.9,81.07,43.98,77.11,72.19,79.38,59.2,61.65,62.41,32.24,49.45,62.54,66.28,52.27,50.39,45.02
SPIRENT COMMUNICATIONS,GB0004726096,,,,,,59.53,29.65,19.94,34.99,34.85,53.95,50.87,77.18,84.87,86.09,88.68,92.74,88.22,63.81,62.93,69.17,68.65,91.22,85.09,84.21
KELLER,GB0004866223,,,,,,32.87,16.96,12.13,36.77,41.78,66.34,40.48,45.74,46.42,54.42,73.09,84.9,50.45,57.27,43.73,80.97,78.66,83.24,89.17,85.86
KIER GROUP,GB0004915632,,,,,,66.5,62.88,62.32,32.07,59.19,62.07,49.2,33.14,67.8,62.46,71.07,85.39,85.4,92.12,79.14,84.49,81.42,81.88,70.46,78.06
HSBC HOLDINGS,GB0005405286,,,,23.24,17.51,36.54,69.66,85.51,65.93,71.29,60.62,80.49,93.23,94.27,97,91.66,83.01,95,95.24,94.02,89.51,93.7,77.37,73.57,72.36
HOWDEN JOINERY GP.,GB0005576813,,,,,,,65.15,26.1,16.46,20.82,29.94,28.34,42.43,30.47,18.39,29.85,35.32,40.91,67.4,47.21,58.51,52.51,44.58,63.04,58
LEGAL & GENERAL,GB0005603997,,,,,,,65.1,44.4,80.17,81.43,65.42,73.94,77.72,73.14,77.87,79.56,77.43,77.4,80.57,65.79,89.7,91.42,90.55,88.04,84.39
MEARS GROUP,GB0005630420,,,,,,,,,,,,,,,,,,,,,26.43,65.42,67.79,69.3,50.13
MCBRIDE,GB0005746358,,,,,,,,,,,29.09,62.58,90.89,86.23,83.82,80.12,53.89,65.06,51.25,62.64,54.84,47.64,70.08,65.45,52.81
MEGGITT DEAD - DELIST.14/09/22,GB0005758098,,,,19.14,47.8,51.85,9.6,11.68,21.72,33.43,29.11,15.89,53.76,57.97,65.84,71.69,52.43,19.21,48.33,70.42,88.59,87.78,,,
MENZIES (JOHN) DEAD - DELIST.05/08/22,GB0005790059,,,,,,,,,,,,,,,,,,,,56.39,32,25.24,30.62,,
MORGAN ADVANCED MRA.,GB0006027295,,,,,,69.78,59.22,54.75,48.26,55.9,74.78,61.09,59.43,82.67,85.57,79.86,65.01,48.16,80.84,79.66,75.48,72.65,72.59,71.58,59.66
MOBICO GROUP,GB0006215205,,,,74.71,69.54,74.84,15.27,36.86,64.39,49.85,70.63,52.69,77.58,73.29,66.97,80.52,41.73,70.7,64.85,59.91,66.27,57.49,66.11,62.92,73.43
ECORA RESOURCES,GB0006449366,,,,,,,,,,,,,31.97,13.45,2.41,8.6,17.34,20.24,34.42,24.69,33.7,39.5,44.53,39.75,41.67
4IMPRINT GROUP,GB0006640972,,,,,,,,,,,,,,,,,,,,21.9,26.65,73.75,59.76,75.9,63.35
